"Topic","num","title","link","TT_raw","TT_prime","value","DocCount"
"t.41","10341","Discontinuing the Rose Island and the Tutuila Island Naval Defensive Sea Areas and Naval Airspace Reservations","http://www.presidency.ucsb.edu/ws/index.php?pid=78455","district, island, columbia, territory, puerto, area, rico, government, commissioner, high","ryukyu, rico, puerto, guam, interment, columbia, enact, commonwealth, virgin, alley",1,203
"t.41","10517","Designating the Honorable A. Cecil Snyder to Act, Under Certain Circumstances, as Judge of the United States District Court for the District of Puerto Rico During the Year 1954","http://www.presidency.ucsb.edu/ws/index.php?pid=106434","district, island, columbia, territory, puerto, area, rico, government, commissioner, high","ryukyu, rico, puerto, guam, interment, columbia, enact, commonwealth, virgin, alley",1,203
"t.41","10599","Designating the Honorable A. Cecil Snyder To Act, Under Certain Circumstances, as Judge of the United States District Court for the District of Puerto Rico During the Year 1955","http://www.presidency.ucsb.edu/ws/index.php?pid=60596","district, island, columbia, territory, puerto, area, rico, government, commissioner, high","ryukyu, rico, puerto, guam, interment, columbia, enact, commonwealth, virgin, alley",1,203
"t.41","10088","Making Certain Changes in the Customs Field Organization","http://www.presidency.ucsb.edu/ws/index.php?pid=78275","district, island, columbia, territory, puerto, area, rico, government, commissioner, high","ryukyu, rico, puerto, guam, interment, columbia, enact, commonwealth, virgin, alley",1,203
"t.41","10653","Designating the Honorable A. Cecil Snyder To Act, Under Certain Circumstances, as Judge of the United States District Court for the District of Puerto Rico During the Year 1956","http://www.presidency.ucsb.edu/ws/index.php?pid=60606","district, island, columbia, territory, puerto, area, rico, government, commissioner, high","ryukyu, rico, puerto, guam, interment, columbia, enact, commonwealth, virgin, alley",1,203
"t.41","10097","Designating the Honorable A. Cecil Snyder as Acting Judge of the United States District Court for the District of Puerto Rico","http://www.presidency.ucsb.edu/ws/index.php?pid=78285","district, island, columbia, territory, puerto, area, rico, government, commissioner, high","ryukyu, rico, puerto, guam, interment, columbia, enact, commonwealth, virgin, alley",1,203
"t.41","10437","Designating the Honorable Benjamin Ortiz To Act, Under Certain Circumstances, as Judge of the United States District Court for the District of Puerto Rico During the Year 1953","http://www.presidency.ucsb.edu/ws/index.php?pid=60564","district, island, columbia, territory, puerto, area, rico, government, commissioner, high","ryukyu, rico, puerto, guam, interment, columbia, enact, commonwealth, virgin, alley",1,203
"t.42","10218","Establishing an Airspace Reservation Over the Las Vegas Project, Las Vegas, Nevada","http://www.presidency.ucsb.edu/ws/index.php?pid=60790","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",1,81
"t.42","10633","Establishing an Airspace Reservation Over the Las Vegas Project, Las Vegas, Nevada","http://www.presidency.ucsb.edu/ws/index.php?pid=106421","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",1,81
"t.42","10127","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=60766","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",1,81
"t.42","9925","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=60727","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",1,81
"t.42","10291","Establishing an Airspace Reservation Over the Savannah River Plant of the United States Atomic Energy Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=78427","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",0.938774614745684,81
"t.42","10992","Redefining the Boundaries of the Caribbean National Forest—Puerto Rico","http://www.presidency.ucsb.edu/ws/index.php?pid=58930","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",0.818180348948437,81
"t.42","10212","Transferring the Use, Possession, and Control of Certain Lands and Rights-of-Way in the Cherokee National Forest from the Department of Agriculture to the Tennessee Valley Authority","http://www.presidency.ucsb.edu/ws/index.php?pid=60786","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",0.804154093106487,81
"t.42","11212","Including Certain Lands Within the Boundaries of the Allegheny National Forest in Pennsylvania","http://www.presidency.ucsb.edu/ws/index.php?pid=60532","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",0.788042736886842,81
"t.42","10751","Amendment of Executive Order No. 10127, Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=60623","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",0.735846778225784,81
"t.42","10775","Amendment of Executive Order No. 10633, Establishing an Airspace Reservation Over the Las Vegas Project, Las Vegas, Nevada","http://www.presidency.ucsb.edu/ws/index.php?pid=106300","deg, line, north, south, east, west, point, land, monument, boundary","longitude, lat, navigate, latitude, strip, intersection, angle, pile, crossing, stone",0.734691899216738,81
"t.43","11371","Establishment of the New England River Basins Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=106104","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11359","Establishment of the Souris-Red-Rainy River Basins Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=106095","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11659","Establishment of the Upper Mississippi River Basin Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=106718","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11331","Establishment of the Pacific Northwest River Basins Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=106075","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11707","Change in Boundaries of New England River Basins Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=60509","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11737","Enlargement of the Upper Mississippi River Basin Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=60512","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11345","Establishment of the Great Lakes Basin Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=106084","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11528","Changing the Jurisdiction and Membership of the New England River Basins Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=105863","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",1,308
"t.43","11658","Establishment of the Missouri River Basin Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=106717","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",0.945273188782897,308
"t.43","11578","Establishment of the Ohio River Basin Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=60489","commission, chairman, member, sec, basin, river, report, resource, authorized, public","concurred, basin, rendition, commission, rainy, hunger, bipartisan, broadcasting, drainage, hear",0.842695770737465,308
"t.44","10792","Excusing Federal Employees From Duty All Day on December 26, 1958","http://www.presidency.ucsb.edu/ws/index.php?pid=106291","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","11503","Excusing Federal Employees From Duty on December 26, 1969","http://www.presidency.ucsb.edu/ws/index.php?pid=60481","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","10856","Excusing Federal Employees From Duty One-Half Day on December 24, 1959","http://www.presidency.ucsb.edu/ws/index.php?pid=106528","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","10825","Excusing Federal Employees From Duty All Day on July 3, 1959","http://www.presidency.ucsb.edu/ws/index.php?pid=106516","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","11226","Amending Executive Order No. 10358, Relating to the Observance of Holidays by Government Agencies","http://www.presidency.ucsb.edu/ws/index.php?pid=106241","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","10744","Excusing Federal Employees From Duty for One-Half Day on December 24, and One-Half Day on December 31, 1957","http://www.presidency.ucsb.edu/ws/index.php?pid=106348","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","10358","Observance of Holidays by Government Agencies","http://www.presidency.ucsb.edu/ws/index.php?pid=78468","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","11573","Excusing Federal Employees From Duty for One-Half Day on December 24, 1970","http://www.presidency.ucsb.edu/ws/index.php?pid=105898","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","11128","Closing Government Departments and Agencies on November 25, 1963","http://www.presidency.ucsb.edu/ws/index.php?pid=26309","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.44","11064","Excusing Federal Employees From Duty on December 24, 1962","http://www.presidency.ucsb.edu/ws/index.php?pid=59003","employee, day, agency, leave, department, compensation, december, government, duty, establishment","holiday, workweek, workday, christma, excusing, night, excused, liberal, falling, monday",1,129
"t.45","13492","Review and Disposition of Individuals Detained at the Guantánamo Bay Naval Base and Closure of Detention Facilities","http://www.presidency.ucsb.edu/ws/index.php?pid=85670","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.649484206610964,79
"t.45","11239","Enforcement of the Convention for Safety of Life at Sea, 1960","http://www.presidency.ucsb.edu/ws/index.php?pid=60535","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.63478193950967,79
"t.45","12234","Enforcement of the Convention for the Safety of Life at Sea","http://www.presidency.ucsb.edu/ws/index.php?pid=44979","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.615940521954631,79
"t.45","13440","Interpretation of the Geneva Conventions Common Article 3 as Applied to a Program of Detention and Interrogation Operated by the Central Intelligence Agency","http://www.presidency.ucsb.edu/ws/index.php?pid=75569","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.592475873862267,79
"t.45","10402","Enforcement of the Convention for Safety of Life At Sea, 1948","http://www.presidency.ucsb.edu/ws/index.php?pid=60819","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.578033589498296,79
"t.45","13491","Ensuring Lawful Interrogations","http://www.presidency.ucsb.edu/ws/index.php?pid=85669","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.562101712037126,79
"t.45","11698","Relating to the Implementation of the Convention on the Taking of Evidence Abroad in Civil or Commercial Matters","http://www.presidency.ucsb.edu/ws/index.php?pid=59113","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.533332000008889,79
"t.45","13276","Delegation of Responsibilities Concerning Undocumented Aliens Interdicted or Intercepted in the Caribbean Region","http://www.presidency.ucsb.edu/ws/index.php?pid=61372","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.527777263375438,79
"t.45","12638","Delegation of Functions Relating to the Implementation of the Inter-American Convention on Letters Rogatory and Additional Protocol","http://www.presidency.ucsb.edu/ws/index.php?pid=35751","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.525639612104553,79
"t.45","11471","Relating to the Implementation of the Convention on the Service Abroad of Judicial and Extrajudicial Documents in Civil or Commercial Matters","http://www.presidency.ucsb.edu/ws/index.php?pid=59069","convention, access, individual, eligibility, determination, security, national, agent, industrial, special","detained, torture, geneva, degrading, orientation, interrogation, undocumented, convention, protocol, suitability",0.493331377790815,79
"t.46","10562","Amending the Selective Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=106460","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",1,97
"t.46","10230","Amending the Selective Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=60794","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",1,97
"t.46","11497","Amending the Selective Service Regulations to Prescribe Random Selection","http://www.presidency.ucsb.edu/ws/index.php?pid=106002","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.942350136430095,97
"t.46","11606","Amending the Selective Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=106656","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.932202657283632,97
"t.46","11563","Amending the Selective Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=105891","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.891428422312982,97
"t.46","11241","Amending the Selective Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=105662","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.881719609205142,97
"t.46","10505","Amending the Selective Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=106600","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.865187588673178,97
"t.46","11119","Amending the Selective Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=59058","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.853331253341653,97
"t.46","10366","Amending the Selctive Service Regulations","http://www.presidency.ucsb.edu/ws/index.php?pid=78473","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.842973943039811,97
"t.46","11266","Draft Status of Fathers in Certain Essential Occupations","http://www.presidency.ucsb.edu/ws/index.php?pid=101543","service, class, registrant, selective, board, local, classification, person, part, registration","nonvolunteer, reopened, youngest, conception, oldest, abbreviation, objector, deferred, noncombatant, registrar",0.805554706792481,97
"t.47","9832","Prescribing Procedures for the Administration of the Reciprocal Trade Agreements Program","http://www.presidency.ucsb.edu/ws/index.php?pid=78089","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.710937204996975,186
"t.47","12901","Identification of Trade Expansion Priorities","http://www.presidency.ucsb.edu/ws/index.php?pid=49745","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.710659684609457,186
"t.47","13116","Identification of Trade Expansion Priorities and Discriminatory Procurement Practices","http://www.presidency.ucsb.edu/ws/index.php?pid=57341","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.681069744195631,186
"t.47","10082","Prescribing Procedures for the Administration of the Reciprocal Trade-agreements Program","http://www.presidency.ucsb.edu/ws/index.php?pid=78268","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.671723997907311,186
"t.47","10004","Prescribing Procedures for the Administration of the Reciprocal Trade-Agreements Program","http://www.presidency.ucsb.edu/ws/index.php?pid=60744","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.656603651596106,186
"t.47","10401","Prescribing the Procedures for Periocic Review of Escape-Clause Modification of Trade-Agreement Concessions","http://www.presidency.ucsb.edu/ws/index.php?pid=78501","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.645961749163356,186
"t.47","11496","Regulation Governing the Entry or Withdrawal From Warehouse of Certain Meat With Respect to Which an Agreement Has Been Concluded","http://www.presidency.ucsb.edu/ws/index.php?pid=106001","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.643562797771098,186
"t.47","11214","Amendment of Executive Order No. 11052, Relating to Cotton Textiles and Cotton Textile Products","http://www.presidency.ucsb.edu/ws/index.php?pid=106224","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.58974010522969,186
"t.47","11539","Delegations of Authority to Negotiate Agreements and Issue Regulations Limiting Imports of Certain Meats","http://www.presidency.ucsb.edu/ws/index.php?pid=59081","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.580356481187997,186
"t.47","11951","Relating to the Arrangement Regarding International Trade in Textiles","http://www.presidency.ucsb.edu/ws/index.php?pid=23761","trade, agreement, representative, foreign, export, special, committee, doc, tariff, negotiation","saharan, nafta, fresh, textile, concession, africa, reciprocity, trade, bilateral, negotiation",0.533331333353333,186
"t.48","13551","Blocking Property of Certain Persons With Respect to North Korea","http://www.presidency.ucsb.edu/ws/index.php?pid=88363","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13570","Prohibiting Certain Transactions With Respect to North Korea","http://www.presidency.ucsb.edu/ws/index.php?pid=90280","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13611","Blocking Property of Persons Threatening the Peace, Security, or Stability of Yemen","http://www.presidency.ucsb.edu/ws/index.php?pid=100855","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13619","Blocking Property of Persons Threatening the Peace, Security, or Stabilization of Burma","http://www.presidency.ucsb.edu/ws/index.php?pid=101361","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13662","Blocking Property of Additional Persons Contributing to the Situation in Ukraine","http://www.presidency.ucsb.edu/ws/index.php?pid=104854","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13391","Blocking Property of Additional Persons Undermining Democratic Processes or Institutions in Zimbabwe","http://www.presidency.ucsb.edu/ws/index.php?pid=62549","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13573","Blocking Property of Senior Officials of the Government of Syria","http://www.presidency.ucsb.edu/ws/index.php?pid=90391","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13685","Blocking Property of Certain Persons and Prohibiting Certain Transactions With Respect to the Crimea Region of Ukraine","http://www.presidency.ucsb.edu/ws/index.php?pid=108090","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13219","Blocking Property of Persons Who Threaten International Stabilization Efforts in the Western Balkans","http://www.presidency.ucsb.edu/ws/index.php?pid=61500","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.48","13687","Imposing Additional Sanctions With Respect to North Korea","http://www.presidency.ucsb.edu/ws/index.php?pid=108103","person, property, sec, government, pursuant, national, emergency, entity, dotr, agency","blocked, evading, burma, syria, unpa, ineffectual, instantaneously, reexportation, syrian, repression",1,169
"t.49","12097","Merit Selection of United States District Judges","http://www.presidency.ucsb.edu/ws/index.php?pid=30132","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.75490097078241,151
"t.49","12059","United States Circuit Judge Nominating Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=30796","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.728364924649111,151
"t.49","11972","United States Circuit Judge Nominating Commission","http://www.presidency.ucsb.edu/ws/index.php?pid=6588","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.719211360382896,151
"t.49","10245","Establishing a Commission for the Commemoration of the One Hundred and Seventy-Fifth Anniversary of the Signing of the Declaration of Independence","http://www.presidency.ucsb.edu/ws/index.php?pid=78394","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.583332098770005,151
"t.49","12158","Presidential Scholars","http://www.presidency.ucsb.edu/ws/index.php?pid=31370","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.552626939119222,151
"t.49","11688","Amending Executive Order No. 11399 with Respect to the Membership of the National Council on Indian Opportunity","http://www.presidency.ucsb.edu/ws/index.php?pid=76356","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.528300836600617,151
"t.49","10803","Providing for the Terms of Office of the Members of the International Development Advisory Board","http://www.presidency.ucsb.edu/ws/index.php?pid=106500","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.481476268957982,151
"t.49","12364","The Presidential Management Intern Program","http://www.presidency.ucsb.edu/ws/index.php?pid=42559","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.467212950148012,151
"t.49","11155","Providing for the Recognition of Certain Students as Presidential Scholars","http://www.presidency.ucsb.edu/ws/index.php?pid=59137","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.461537547071514,151
"t.49","11873","Amending Executive Order No. 11868, on the President's Commission on Olympic Sports","http://www.presidency.ucsb.edu/ws/index.php?pid=23943","member, term, panel, person, presidential, appointed, year, serve, transition, vacancy","nominating, nominee, circuit, fellow, intern, voter, nominated, internship, evidenced, residing",0.407405075480363,151
"t.5","10204","Prescribing Regulations Governing the Payment of Basic Allowances for Quarters","http://www.presidency.ucsb.edu/ws/index.php?pid=78391","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","10152","Regulations Relating to the Right of Members of the Uniformed Services to Incentive Pay for the Performance of Hazardous Duty Required by Competent Orders","http://www.presidency.ucsb.edu/ws/index.php?pid=60771","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","11157","Prescribing Regulations Relating to Incentive Pay for Hazardous Duty, Special Pay for Sea Duty and Duty at Certain Places, Basic Allowances for Subsistence and Basic Allowances for Quarters","http://www.presidency.ucsb.edu/ws/index.php?pid=59138","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","12094","Special Pay for Sea Duty","http://www.presidency.ucsb.edu/ws/index.php?pid=30094","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","10618","Amendment of Executive Order No. 10152, Prescribing Regulations Relating to the Right of Members of the Uniformed Services to Incentive Pay for the Performance of Hazardous Duty Required by Competent Orders","http://www.presidency.ucsb.edu/ws/index.php?pid=106411","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","10821","Amendment of Executive Order No. 10168 of October 11, 1950, Prescribing Regulations Relating to the Right of Enlisted Members of the Uniformed Services to Additional Pay for Sea and Foreign Duty","http://www.presidency.ucsb.edu/ws/index.php?pid=106513","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","11120","Amendment of Executive Order No. 10152, Relating to Incentive Pay for Hazardous Duty, Executive Order No. 10168, Relating to Pay for Sea Duty and Duty at Certain Places, and Executive Order No. 10204, Relating to Basic Allowances for Quarters","http://www.presidency.ucsb.edu/ws/index.php?pid=59059","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","11292","Amending Executive Order No. 11157 as it Relates to Incentive Pay For Hazardous Duty, and Special Pay for Sea Duty at Certain Places","http://www.presidency.ucsb.edu/ws/index.php?pid=105764","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
"t.5","10168","Regulations Relating to the Right of Enlisted Members of the Uniformed Services to Additional Pay for Sea and Foreign Duty","http://www.presidency.ucsb.edu/ws/index.php?pid=78340","duty, member, pay, period, flight, regulation, month, quarter, entitled, required","aerial, ashore, messing, submarine, ration, meal, competent, fraction, ratio, unavailability",1,103
