"num","title","year","president","party","eoMatches.out.num","eoMatches.in.num","eoMatches.all.num","is.ostp","Id","Label","presidentNum","Category"
"11063","Equal Opportunity in Housing","1962","Kennedy","D",0,2,2,FALSE,"11063","11063",35,"Other_non"
"11064","Excusing Federal Employees From Duty on December 24, 1962","1962","Kennedy","D",1,0,1,FALSE,"11064","11064",35,"Other_non"
"11065","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Senate Committee on Foreign Relations","1962","Kennedy","D",0,0,0,FALSE,"11065","11065",35,"Other_non"
"11066","Including Certain Tracts of Land in the Cherokee and Jefferson National Forests, in Tennessee and Virginia","1962","Kennedy","D",1,0,1,FALSE,"11066","11066",35,"Other_non"
"11067","Including Certain Tracts of Land in the Nantahala and Cherokee National Forests, Respectively","1962","Kennedy","D",1,0,1,FALSE,"11067","11067",35,"Other_non"
"11068","Creating a Board of Inquiry to Report on a Labor Dispute Affecting the Ballistics Missile, Space Vehicle and Military Aircraft Industry","1962","Kennedy","D",0,0,0,FALSE,"11068","11068",35,"Other_non"
"11069","Amending Executive Order No. 11017 so as to Designate the Secretary of Commerce as a Member of the Recreation Advisory Council","1962","Kennedy","D",1,1,2,FALSE,"11069","11069",35,"Other_non"
"11070","Amendment of the List of Communicable Diseases Contained in Executive Order No. 9708 of March 26, 1946, as Amended by Executive Order No. 10532 of May 28, 1954","1962","Kennedy","D",2,1,3,FALSE,"11070","11070",35,"Other_non"
"11071","Designation of Certain Foreign Countries as Economically Less Developed Countries for Purposes of the Revenue Act of 1962","1962","Kennedy","D",0,1,1,FALSE,"11071","11071",35,"Other_non"
"11072","Extending the Exterior Boundaries of the Superior National Forest in Minnesota and the Clark National Forest in Missouri","1962","Kennedy","D",0,0,0,FALSE,"11072","11072",35,"Other_non"
"11074","Establishing the President's Council on Physical Fitness","1963","Kennedy","D",4,1,5,FALSE,"11074","11074",35,"Other_non"
"11075","Administration of the Trade Expansion Act of 1962","1963","Kennedy","D",6,3,9,FALSE,"11075","11075",35,"Other_non"
"11076","Establishing the President's Advisory Commission on Narcotic and Drug Abuse","1963","Kennedy","D",0,0,0,FALSE,"11076","11076",35,"Other_non"
"11077","Administration of the Migration and Refugee Assistance Act of 1962","1963","Kennedy","D",0,2,2,FALSE,"11077","11077",35,"Other_non"
"11080","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Senate Committee on Foreign Relations","1963","Kennedy","D",0,0,0,FALSE,"11080","11080",35,"Other_non"
"11082","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Senate Committee on Government Operations","1963","Kennedy","D",0,0,0,FALSE,"11082","11082",35,"Other_non"
"11083","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Committee on Government Operations, House of Representatives","1963","Kennedy","D",0,0,0,FALSE,"11083","11083",35,"Other_non"
"11084","Amending Executive Order No. 10995, Relating to Telecommunications","1963","Kennedy","D",1,1,2,FALSE,"11084","11084",35,"Other_non"
"11085","The Presidential Medal of Freedom","1963","Kennedy","D",3,0,3,FALSE,"11085","11085",35,"Other_non"
"11086","Amendment of Executive Order No. 10587 Relating to the Administration of Section 32(h) of the Trading With the Enemy Act","1963","Kennedy","D",1,1,2,FALSE,"11086","11086",35,"Other_non"
"11096","Establishing a Seal for the United States Civil Service Commission","1963","Kennedy","D",0,0,0,FALSE,"11096","11096",35,"Other_non"
"11099","Inspection of Income, Estate, and Gift Tax Returns by the House of Committee on Public Works","1963","Kennedy","D",0,0,0,FALSE,"11099","11099",35,"Other_non"
"11100","Establishing the President's Commission on Registration and Voting Participation","1963","Kennedy","D",0,1,1,FALSE,"11100","11100",35,"Other_non"
"11102","Inspection of Returns by Possessions of the United States","1963","Kennedy","D",0,1,1,FALSE,"11102","11102",35,"Other_non"
"11103","Providing for the Appointment of Former Peace Corps Volunteers to the Civilian Career Services","1963","Kennedy","D",0,2,2,FALSE,"11103","11103",35,"Other_non"
"11104","U.S.S. Thresher","1963","Kennedy","D",0,0,0,FALSE,"11104","11104",35,"Other_non"
"11106","Providing for the Administration of the Trade Agreements Program and Related Matters","1963","Kennedy","D",2,2,4,FALSE,"11106","11106",35,"Other_non"
"11107","Administration of Alaska Railroads","1963","Kennedy","D",0,1,1,FALSE,"11107","11107",35,"Other_non"
"11108","Delegating Authority Under the International Wheat Agreement Act of 1949, as Amended, to the Secretary of Agriculture","1963","Kennedy","D",0,1,1,FALSE,"11108","11108",35,"Other_non"
"11109","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Committee on Un-American Activities, House of Representatives","1963","Kennedy","D",0,0,0,FALSE,"11109","11109",35,"Other_non"
"11110","Amendment of Executive Order No. 10289 as Amended, Relating to the Performance of Certain Functions Affecting the Department of the Treasury","1963","Kennedy","D",1,0,1,FALSE,"11110","11110",35,"Other_non"
"11111","Providing Assistance for the Removal of Obstructions of Justice and Suppression of Unlawful Combinations Within the State of Alabama","1963","Kennedy","D",0,0,0,FALSE,"11111","11111",35,"Other_non"
"11112","Establishing the President's Advisory Council on the Arts","1963","Kennedy","D",0,2,2,FALSE,"11112","11112",35,"Other_non"
"11113","Amendment of Executive Order No. 11075, as Amended, Relating to the Administration of the Trade Agreements Program","1963","Kennedy","D",2,1,3,FALSE,"11113","11113",35,"Other_non"
"11114","Extending the Authority of the President's Committee on Equal Employment Opportunity","1963","Kennedy","D",1,2,3,FALSE,"11114","11114",35,"Other_non"
"11115","Creating an Emergency Board to Investigate Disputes Between the Pullman Company, the Chicago, Rock Island & Pacific Railroad Company, the New York Central System, and the Soo Line Railroad Company and Certain of Their Employees","1963","Kennedy","D",0,1,1,FALSE,"11115","11115",35,"Other_non"
"11116","Prescribing Rates of Charges for Certain Hospitalization and Dispensary Services and Delegating Authority to Prescribe Such Rates","1963","Kennedy","D",1,2,3,FALSE,"11116","11116",35,"Other_non"
"11117","Establishing an Interagency Committee on International Athletics","1963","Kennedy","D",0,1,1,FALSE,"11117","11117",35,"Other_non"
"11118","Providing Assistance for Removal of Unlawful Obstructions of Justice in the State of Alabama","1963","Kennedy","D",0,0,0,FALSE,"11118","11118",35,"Other_non"
"11119","Amending the Selective Service Regulations","1963","Kennedy","D",3,6,9,FALSE,"11119","11119",35,"Other_non"
"11121","Creating an Emergency Board to Investigate a Dispute Between the United Air Lines, Inc., and Certain of its Employees","1963","Kennedy","D",0,1,1,FALSE,"11121","11121",35,"Other_non"
"11122","Establishing the Rural Development Committee","1963","Kennedy","D",1,1,2,FALSE,"11122","11122",35,"Other_non"
"11123","Amendment of Executive Order No. 10853, Relating to Various Allowances to Certain Government Personnel on Foreign Duty","1963","Kennedy","D",1,0,1,FALSE,"11123","11123",35,"Other_non"
"11124","Enlarging the Membership of the President's Advisory Council on the Arts","1963","Kennedy","D",1,1,2,FALSE,"11124","11124",35,"Other_non"
"11125","Delegating Authority of the President Under Sections 205 and 208 of Title 18 of the United States Code, Relating to Conflicts of Interest","1963","Kennedy","D",0,1,1,FALSE,"11125","11125",35,"Other_non"
"11127","Creating an Emergency Board to Investigate a Dispute Between the Florida East Coast Railway Company and Certain of its Employees","1963","Kennedy","D",0,1,1,FALSE,"11127","11127",35,"Other_non"
"11128","Closing Government Departments and Agencies on November 25, 1963","1963","Johnson","D",0,0,0,FALSE,"11128","11128",36,"Other_non"
"11130","Appointing a Commission To Report Upon the Assassination of President John F. Kennedy","1963","Johnson","D",0,0,0,FALSE,"11130","11130",36,"Other_non"
"11131","Creating an Emergency Board to Investigate Disputes Between the Braniff Airways, Inc., Continental Airlines, Inc., Eastern Air Lines, Inc., National Airlines, Inc., Northwest Airlines, Inc., and Trans World Airlines, Inc., and Certain of Their Employees","1963","Johnson","D",0,1,1,FALSE,"11131","11131",36,"Other_non"
"11132","Establishing the Interagency Committee on Export Expansion","1963","Johnson","D",0,2,2,FALSE,"11132","11132",36,"Other_non"
"11133","Inspection of Income, Estate, and Gift Tax Returns by the Senate Committee on Rules and Administration","1963","Johnson","D",0,0,0,FALSE,"11133","11133",36,"Other_non"
"11134","Extension of the President's Commission on Registration and Voting Participation","1963","Johnson","D",1,0,1,FALSE,"11134","11134",36,"Other_non"
"11135","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the Eastern, Western and Southeastern Carriers' Conference Committee, and Certain of Their Employees","1964","Johnson","D",0,1,1,FALSE,"11135","11135",36,"Other_non"
"11137","Relating to Certain Allowances and Benefits for Civilian Employees of Nonappropriated Fund Instrumentalities of the Armed Forces","1964","Johnson","D",2,1,3,FALSE,"11137","11137",36,"Other_non"
"11138","Modifying Executive Order No. 9721, as Amended by Executive Order No. 10103, Providing for the Transfer of Personnel to Certain Public International Organizations","1964","Johnson","D",2,1,3,FALSE,"11138","11138",36,"Other_non"
"11139","Authorizing Acceptance of the United Nations Medal and Service Ribbon","1964","Johnson","D",0,1,1,FALSE,"11139","11139",36,"Other_non"
"11141","Declaring a Public Policy Against Discrimination on the Basis of Age","1964","Johnson","D",1,0,1,FALSE,"11141","11141",36,"Other_non"
"11142","Prescribing Regulations Governing the Allowance of Travel Expenses of Claimants and Beneficiaries of the Veterans' Administration and Their Attendants","1964","Johnson","D",2,1,3,FALSE,"11142","11142",36,"Other_non"
"11143","Public Advisory Committee for Trade Negotiations","1964","Johnson","D",1,2,3,FALSE,"11143","11143",36,"Other_non"
"11144","Establishing the Temporary Alaska Claims Commission","1964","Johnson","D",1,0,1,FALSE,"11144","11144",36,"Other_non"
"11145","Providing for a Curator of the White House and Establishing a Committee for the Preservation of the White House","1964","Johnson","D",0,23,23,FALSE,"11145","11145",36,"Other_non"
"11146","Amendment of Executive Order No. 10204, Prescribing Regulations Governing the Payment of Basic Allowances for Quarters","1964","Johnson","D",2,1,3,FALSE,"11146","11146",36,"Other_non"
"11147","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","1964","Johnson","D",0,1,1,FALSE,"11147","11147",36,"Other_non"
"11148","Designating the Secretary of the Interior as a Member of the Interagency Committee on Export Expansion","1964","Johnson","D",1,1,2,FALSE,"11148","11148",36,"Other_non"
"11150","Establishing the Federal Reconstruction and Development Planning Commission for Alaska","1964","Johnson","D",0,1,1,FALSE,"11150","11150",36,"Other_non"
"11151","Suspension of the Provisions of Section 5770 of Title 10, United States Code, Relating to Promotion of Certain Officers of the Regular Navy","1964","Johnson","D",0,1,1,FALSE,"11151","11151",36,"Other_non"
"11153","Inspection of Income, Estate, and Gift Tax Returns by the Senate Committee on the Judiciary","1964","Johnson","D",0,0,0,FALSE,"11153","11153",36,"Other_non"
"11154","Exemption of J. Edgar Hoover from Compulsory Retirement for Age","1964","Johnson","D",2,0,2,FALSE,"11154","11154",36,"Other_non"
"11155","Providing for the Recognition of Certain Students as Presidential Scholars","1964","Johnson","D",0,2,2,FALSE,"11155","11155",36,"Other_non"
"11156","Establishing a Maritime Advisory Committee","1964","Johnson","D",0,1,1,FALSE,"11156","11156",36,"Other_non"
"11158","Designating the Attorney General as the Officer Authorized to Administer the Provisions of the Austrian Assets Agreement of January 30, 1959","1964","Johnson","D",0,0,0,FALSE,"11158","11158",36,"Other_non"
"11159","Amendment of Executive Order No. 11143, Relating to the Public Advisory Committee for Trade Negotiations","1964","Johnson","D",1,1,2,FALSE,"11159","11159",36,"Other_non"
"11161","Relating to Certain Relationships Between the Department of Defense and the Federal Aviation Agency","1964","Johnson","D",0,1,1,FALSE,"11161","11161",36,"Other_non"
"11163","Including a Certain Tract of Land of Fannin County, Georgia, in the Chattahoochee National Forest","1964","Johnson","D",1,0,1,FALSE,"11163","11163",36,"Other_non"
"11164","Amending Executive Order No. 10530, Relating to the Performance by the Director of the Bureau of the Budget of Certain Functions Vested in the President","1964","Johnson","D",2,1,3,FALSE,"11164","11164",36,"Other_non"
"11165","Setting Aside for the Use of the United States Certain Public Lands and Other Public Property Located at the Fort Shafter Military Reservation, Hawaii","1964","Johnson","D",0,0,0,FALSE,"11165","11165",36,"Other_non"
"11166","Setting Aside for the Use of the United States Certain Public Lands and Other Public Property Located at the Makua Military Reservation, Hawaii","1964","Johnson","D",0,0,0,FALSE,"11166","11166",36,"Other_non"
"11167","Setting Aside for the Use of the United States Certain Public Lands and Other Public Property Located at the Pohakuloa Training Area, Hawaii","1964","Johnson","D",0,0,0,FALSE,"11167","11167",36,"Other_non"
"11168","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","1964","Johnson","D",0,1,1,FALSE,"11168","11168",36,"Other_non"
"11169","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","1964","Johnson","D",0,1,1,FALSE,"11169","11169",36,"Other_non"
"11170","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","1964","Johnson","D",0,1,1,FALSE,"11170","11170",36,"Other_non"
"11171","The Canal Zone Merit System and Regulations Relating to Conditions of Employment in the Canal Zone","1964","Johnson","D",3,2,5,FALSE,"11171","11171",36,"Other_non"
"11172","Setting Aside for the Use of the United States Certain Public Lands and Other Public Property Located at the Kapalama Military Reservation, Hawaii","1964","Johnson","D",0,0,0,FALSE,"11172","11172",36,"Other_non"
"11173","Amending Executive Order No. 11073, Relating to Federal Salary Administration","1964","Johnson","D",1,1,2,FALSE,"11173","11173",36,"Other_non"
"11174","Establishing the Presidential Service Certificate and the Presidential Service Badge","1964","Johnson","D",1,2,3,FALSE,"11174","11174",36,"Other_non"
"11175","Exclusion for Original or New Canadian Issues as Required for International Monetary Stability","1964","Johnson","D",0,2,2,FALSE,"11175","11175",36,"Other_non"
"11176","Inspection of Certain Interest Equalization Tax Information Returns by the Board of Governors of the Federal Reserve System and the Federal Reserve Banks","1964","Johnson","D",0,1,1,FALSE,"11176","11176",36,"Other_non"
"11178","Providing for the Transfer of Lands in Georgia from the Chattahoochee National Forest to the Oconee National Forest; the Addition of Land in Indiana to the Hoosier National Forest; the Addition of Land in Oklahoma to the Quachita National Forest; and the Adjustment of the Boundary of the Tombigbee National Forest, Mississippi","1964","Johnson","D",1,0,1,FALSE,"11178","11178",36,"Other_non"
"11179","Providing for the National Defense Executive Reserve","1964","Johnson","D",1,3,4,FALSE,"11179","11179",36,"Other_non"
"11180","Creating an Emergency Board To Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","1964","Johnson","D",0,1,1,FALSE,"11180","11180",36,"Other_non"
"11181","Creating a Board of Inquiry To Report on Certain Labor Disputes Affecting the Maritime Industry of the United States","1964","Johnson","D",0,1,1,FALSE,"11181","11181",36,"Other_non"
"11182","Establishing Federal Development Planning Committees for Alaska","1964","Johnson","D",1,3,4,FALSE,"11182","11182",36,"Other_non"
"11184","Amending Executive Order No. 10530, Relating to the Performance of Certain Functions Vested in or Subject to the Approval of the President","1964","Johnson","D",1,2,3,FALSE,"11184","11184",36,"Other_non"
"11186","Establishing the Federal Development Planning Committee for Appalachia","1964","Johnson","D",0,1,1,FALSE,"11186","11186",36,"Other_non"
"11187","Permitting Certain Employees of the Postal Field Service to be Given Career Appointments","1964","Johnson","D",0,0,0,FALSE,"11187","11187",36,"Other_non"
"11188","Amending the Selective Service Regulations","1964","Johnson","D",10,3,13,FALSE,"11188","11188",36,"Other_non"
"11190","Providing for the Screening of the Ready Reserve of the Armed Forces","1964","Johnson","D",1,2,3,FALSE,"11190","11190",36,"Other_non"
"11191","Providing for the Carrying Out of Certain Provisions of the Communications Satellite Act of 1962","1965","Johnson","D",1,2,3,FALSE,"11191","11191",36,"Other_non"
"11192","Inspection of Income, Estate, and Gift Tax Returns by the Senate Committee on Rules and Administration","1965","Johnson","D",0,0,0,FALSE,"11192","11192",36,"Other_non"
"11193","Winston Spencer Churchill","1965","Johnson","D",0,0,0,FALSE,"11193","11193",36,"Other_non"
"11194","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Senate Committee on Government Operations","1965","Johnson","D",0,0,0,FALSE,"11194","11194",36,"Other_non"
"11196","Providing for the Performance by the Housing and Home Finance Administrator of Certain Functions Vested in or Subject to the Approval of the President","1965","Johnson","D",4,1,5,FALSE,"11196","11196",36,"Other_non"
"11197","Establishing the President's Council on Equal Opportunity","1965","Johnson","D",0,1,1,FALSE,"11197","11197",36,"Other_non"
"11198","Imposition of Interest Equalization Tax on Certain Commercial Bank Loans","1965","Johnson","D",1,2,3,FALSE,"11198","11198",36,"Other_non"
"11199","Discontinuing the Defensive Sea Area Off the Coast of North Carolina","1965","Johnson","D",0,0,0,FALSE,"11199","11199",36,"Other_non"
"11201","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Committee on Government Operations, House of Representatives","1965","Johnson","D",0,0,0,FALSE,"11201","11201",36,"Other_non"
"11203","Permitting Certain Qualified Employees of the Treasury Department to be Given Career Appointment","1965","Johnson","D",0,1,1,FALSE,"11203","11203",36,"Other_non"
"11204","Inspection of Income, Estate, and Gift Tax Returns by the Committee on Public Works, House of Representatives","1965","Johnson","D",0,0,0,FALSE,"11204","11204",36,"Other_non"
"11205","Revoking Executive Order No. 10729 of September 16, 1957","1965","Johnson","D",1,0,1,FALSE,"11205","11205",36,"Other_non"
"11206","Inspection of Interest Equalization Tax Returns","1965","Johnson","D",0,1,1,FALSE,"11206","11206",36,"Other_non"
"11207","Providing Federal Assistance in the State of Alabama","1965","Johnson","D",0,0,0,FALSE,"11207","11207",36,"Other_non"
"11208","Revoking Executive Orders Pertaining to the President's Advisory Council on the Arts","1965","Johnson","D",2,0,2,FALSE,"11208","11208",36,"Other_non"
"11209","Establishing the Federal Development Committee for Appalachia and Prescribing Other Arrangements for Coordination With the Appalachia Regional Commission","1965","Johnson","D",1,1,2,FALSE,"11209","11209",36,"Other_non"
"11211","Exclusion for Original or New Japanese Issues as Required for International Monetary Stability","1965","Johnson","D",0,2,2,FALSE,"11211","11211",36,"Other_non"
"11212","Including Certain Lands Within the Boundaries of the Allegheny National Forest in Pennsylvania","1965","Johnson","D",0,0,0,FALSE,"11212","11212",36,"Other_non"
"11213","Inspection of Certain Interest Equalization Tax Information Returns by the Board of Governors of the Federal Reserve System and the Federal Reserve Banks","1965","Johnson","D",1,1,2,FALSE,"11213","11213",36,"Other_non"
"11214","Amendment of Executive Order No. 11052, Relating to Cotton Textiles and Cotton Textile Products","1965","Johnson","D",1,1,2,FALSE,"11214","11214",36,"Other_non"
"11216","Designation of Vietnam and Waters Adjacent Thereto as a Combat Zone for the Purposes of Section 112 of the Internal Revenue Code of 1954","1965","Johnson","D",0,1,1,FALSE,"11216","11216",36,"Other_non"
"11217","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by he Committee on Un-American Activities, House of Representatives","1965","Johnson","D",0,0,0,FALSE,"11217","11217",36,"Other_non"
"11218","Amending Executive Order No. 11017 so as to Make the Chairman of the Tennessee Valley Authority a Member of the Recreation Advisory Council","1965","Johnson","D",1,1,2,FALSE,"11218","11218",36,"Other_non"
"11219","Providing for the Appointment in the Competitive Service of Certain Present and Former Officers and Employees of the Foreign Service","1965","Johnson","D",0,2,2,FALSE,"11219","11219",36,"Other_non"
"11220","Transferring Lands in the State of Washington From the Okanogan National Forest to the Wenatchee National Forest","1965","Johnson","D",0,0,0,FALSE,"11220","11220",36,"Other_non"
"11221","Amendment of Executive Order No. 11126, Relating to the Status of Women","1965","Johnson","D",1,1,2,FALSE,"11221","11221",36,"Other_non"
"11223","Relating to the Performance of Functions Authorized by the Foreign Assistance Act of 1961, as Amended","1965","Johnson","D",2,7,9,FALSE,"11223","11223",36,"Other_non"
"11224","Designation of Certain Foreign Countries as Economically Less Developed Countries for Purposes of the Interest Equalization Tax","1965","Johnson","D",1,1,2,FALSE,"11224","11224",36,"Other_non"
"11225","Designating the International Coffee Organization as a Public International Organization Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","1965","Johnson","D",0,1,1,FALSE,"11225","11225",36,"Other_non"
"11226","Amending Executive Order No. 10358, Relating to the Observance of Holidays by Government Agencies","1965","Johnson","D",1,2,3,FALSE,"11226","11226",36,"Other_non"
"11227","Designating the Interim Communications Satellite Committee as a Public International Organization Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","1965","Johnson","D",0,1,1,FALSE,"11227","11227",36,"Other_non"
"11228","Providing for the Performance by the Civil Service Commission of Certain Functions Vested in or Subject to the Approval of the President","1965","Johnson","D",5,3,8,FALSE,"11228","11228",36,"Other_non"
"11229","Participation in the International Coffee Organization","1965","Johnson","D",0,1,1,FALSE,"11229","11229",36,"Other_non"
"11230","Delegating Certain Functions of the President to the Director of the Bureau of the Budget","1965","Johnson","D",15,5,20,FALSE,"11230","11230",36,"Other_non"
"11231","Establishing the Vietnam Service Medal","1965","Johnson","D",1,2,3,FALSE,"11231","11231",36,"Other_non"
"11232","Suspension of the Provision of Section 5751(b) of Title 10, United States Code, Which Relates to Officers in the Line of the Navy of the Grade of Commander","1965","Johnson","D",0,1,1,FALSE,"11232","11232",36,"Other_non"
"11233","Adlai E. Stevenson","1965","Johnson","D",0,0,0,FALSE,"11233","11233",36,"Other_non"
"11234","Establishing the President's Commission on Crime in the District of Columbia","1965","Johnson","D",0,0,0,FALSE,"11234","11234",36,"Other_non"
"11235","Inspection of Income, Estate, and Gift Tax Returns by the Committee on Banking and Currency, House of Representatives","1965","Johnson","D",0,0,0,FALSE,"11235","11235",36,"Other_non"
"11236","Establishing the President's Commission on Law Enforcement and Administration of Justice","1965","Johnson","D",0,0,0,FALSE,"11236","11236",36,"Other_non"
"11237","Prescribing Regulations for Coordinating Planning and the Acquisition of Land Under the Outdoor Recreation Program of the Department of the Interior and the Open Space Program of the Housing and Home Finance Agency","1965","Johnson","D",1,1,2,FALSE,"11237","11237",36,"Other_non"
"11238","Establishing National Advisory Council on International Monetary and Financial Problems","1965","Johnson","D",0,0,0,FALSE,"11238","11238",36,"Other_non"
"11239","Enforcement of the Convention for Safety of Life at Sea, 1960","1965","Johnson","D",1,3,4,FALSE,"11239","11239",36,"Other_non"
"11240","The Board of the Foreign Service and the Board of Examiners for the Foreign Service","1965","Johnson","D",0,1,1,FALSE,"11240","11240",36,"Other_non"
"11241","Amending the Selective Service Regulations","1965","Johnson","D",4,6,10,FALSE,"11241","11241",36,"Other_non"
"11242","Amending Executive Order No. 11157 as it Relates to Incentive Pay for Hazardous Duty","1965","Johnson","D",1,1,2,FALSE,"11242","11242",36,"Other_non"
"11243","Creating an Emergency Board to Investigate Dispute Between the Atchison, Topeka and Santa Fe Railway Company, Lines East and West, and Certain of Their Employees","1965","Johnson","D",0,1,1,FALSE,"11243","11243",36,"Other_non"
"11244","Placing a Position in Level IV of the Federal Executive Salary Schedule","1965","Johnson","D",0,1,1,FALSE,"11244","11244",36,"Other_non"
"11245","Placing a Position in Level V of the Federal Executive Salary Schedule","1965","Johnson","D",0,1,1,FALSE,"11245","11245",36,"Other_non"
"11246","Equal Employment Opportunity","1965","Johnson","D",5,7,12,FALSE,"11246","11246",36,"Other_non"
"11247","Providing for the Coordination by the Attorney General of Enforcement of Title VI of the Civil Rights Act of 1964","1965","Johnson","D",1,1,2,FALSE,"11247","11247",36,"Other_non"
"11249","Amending Regulations Relating to the Safeguarding of Vessels, Harbors, Ports, and Waterfront Facilities of the United States","1965","Johnson","D",3,0,3,FALSE,"11249","11249",36,"Other_non"
"11250","Administration of the Peace Corps in the Department of State","1965","Johnson","D",2,2,4,FALSE,"11250","11250",36,"Other_non"
"11251","Placing an Additional Position in Level V of the Federal Executive Salary Schedule","1965","Johnson","D",1,0,1,FALSE,"11251","11251",36,"Other_non"
"11252","Food-for-Peace Program","1965","Johnson","D",2,2,4,FALSE,"11252","11252",36,"Other_non"
"11254","Establishing the Automotive Agreement Adjustment Assistance Board","1965","Johnson","D",0,0,0,FALSE,"11254","11254",36,"Other_non"
"11255","Designation of Vietnam and Waters Adjacent Thereto as an Overseas Combat Area for Purposes of Armed Forces Mailing Privileges","1965","Johnson","D",0,1,1,FALSE,"11255","11255",36,"Other_non"
"11257","Delegating to the Civil Service Commission Certain Authority Relating to Severance Pay Under the Federal Employees Salary Act of 1965","1965","Johnson","D",1,0,1,FALSE,"11257","11257",36,"Other_non"
"11259","Amending Executive Order No. 11157 as it Relates to Incentive Pay For Hazardous Duty Involving Parachute Jumping","1965","Johnson","D",1,0,1,FALSE,"11259","11259",36,"Other_non"
"11260","Amending Executive Order No. 11185 Relating to Facilities Coordination of Federal Education Programs","1965","Johnson","D",1,2,3,FALSE,"11260","11260",36,"Other_non"
"11261","Amending Executive Order No. 10973 of November 3, 1961, Providing for the Administration of Foreign Assistance and Related Functions","1965","Johnson","D",1,0,1,FALSE,"11261","11261",36,"Other_non"
"11262","Placing Additional Positions in Levels IV and V of the Federal Executive Salary Schedule","1965","Johnson","D",1,0,1,FALSE,"11262","11262",36,"Other_non"
"11263","Further Amending Executive Order No. 10713, Providing for Administration of the Ryukyu Islands","1965","Johnson","D",2,2,4,FALSE,"11263","11263",36,"Other_non"
"11264","The Board of the Foreign Service and the Board of Examiners for the Foreign Service","1965","Johnson","D",2,6,8,FALSE,"11264","11264",36,"Other_non"
"11265","Amending Executive Order No. 10448, Establishing the National Defense Service Medal","1966","Johnson","D",1,0,1,FALSE,"11265","11265",36,"Other_non"
"11266","Draft Status of Fathers in Certain Essential Occupations","1966","Johnson","D",3,2,5,FALSE,"11266","11266",36,"Other_non"
"11267","Relating to the Implementation of the Treaty of Friendship and General Relations Between the United States and Spain","1966","Johnson","D",0,0,0,FALSE,"11267","11267",36,"Other_non"
"11269","National Advisory Council on International Monetary and Financial Policies","1966","Johnson","D",1,13,14,FALSE,"11269","11269",36,"Other_non"
"11270","Suspension of Section 5232(b) of Title 10, United States Code, Which Relates to the Number of Lieutenant Generals in the Marine Corps","1966","Johnson","D",0,0,0,FALSE,"11270","11270",36,"Other_non"
"11271","Fleet Admiral Chester E. Nimitz","1966","Johnson","D",0,0,0,FALSE,"11271","11271",36,"Other_non"
"11272","To Except Employees of the Postal Field Service From Certain Provisions of Executive Order No. 10358, as Amended by Executive Order No. 11226, Relating to the Observance of Holidays by Government Agencies","1966","Johnson","D",2,1,3,FALSE,"11272","11272",36,"Other_non"
"11273","Placing an Additional Position in Level V of the Federal Executive Salary Schedule","1966","Johnson","D",1,0,1,FALSE,"11273","11273",36,"Other_non"
"11274","Providing that Certain Officers May Act as Secretary of Housing and Urban Development","1966","Johnson","D",0,1,1,FALSE,"11274","11274",36,"Other_non"
"11275","Amending Executive Order No. 11230 Delegating Certain Functions of the President to the Director of the Bureau of the Budget","1966","Johnson","D",1,1,2,FALSE,"11275","11275",36,"Other_non"
"11276","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the Five Carriers Negotiating Committee and Certain of Their Employees","1966","Johnson","D",0,1,1,FALSE,"11276","11276",36,"Other_non"
"11277","Designating the International Telecommunications Satellite Consortium as an International Organization Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","1966","Johnson","D",0,1,1,FALSE,"11277","11277",36,"Other_non"
"11278","Establishing a President's Council and a Committee on Recreation and Natural Beauty","1966","Johnson","D",3,3,6,FALSE,"11278","11278",36,"Other_non"
"11281","Transferring Jurisdiction Over Certain Blocked Assets From the Attorney General to the Secretary of the Treasury","1966","Johnson","D",3,0,3,FALSE,"11281","11281",36,"Other_non"
"11283","Designating the International Cotton Institute as a Public International Organization Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","1966","Johnson","D",0,0,0,FALSE,"11283","11283",36,"Other_non"
"11284","Suspension of the Provisions of Sections 5701(a)(1) and 6371 of Title 10, United States Code, Which Relate to the Continuation on the Active List of Rear Admirals in the Line of the Navy Not Restricted in the Performance of Duty","1966","Johnson","D",0,1,1,FALSE,"11284","11284",36,"Other_non"
