"Id","Label","num","title","year","president","party","eoMatches.all.num","st.query.topic","stMatch.count","stMatchRatio","st.tm.topic","topic.broad","ostp_flag","pcast_flag","presidentNum"
"10733","10733","10733","Providing for an Additional Member and for an Executive Vice Chairman of the Government Contract Committee","1957","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10736","10736","10736","Adopting an Official Seal for the Department of the Navy","1957","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10737","10737","10737","Further Providing for the Administration of Disaster Relief","1957","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10738","10738","10738","Inspection of Estate and Gift Tax Returns by State Tax Officials","1957","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10739","10739","10739","Amendment of Executive Order No. 10152, Prescribing Regulations Relating to Incentive Pay for the Performance of Hazardous Duty by Members of the Uniformed Services","1957","34-Eisenhower","R",3,FALSE,0,0,TRUE,"Defense/Foreign Affairs","NA","NA",34
"10740","10740","10740","Change in the Membership of the President's Council on Youth Fitness","1957","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10741","10741","10741","Establishing the Trade Policy Committee","1957","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10742","10742","10742","Further Providing for the Administration of Foreign-Aid Functions","1957","34-Eisenhower","R",6,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10743","10743","10743","Sale of Vessels of the Navy","1957","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10744","10744","10744","Excusing Federal Employees From Duty for One-Half Day on December 24, and One-Half Day on December 31, 1957","1957","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10745","10745","10745","Amendment of Section 203 of Executive Order No. 10577 of November 22, 1954, as Amended, Providing for the Conversion of Certain Career-Conditional Appointments to Career Appointments","1957","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10746","10746","10746","Further Providing for the Administration of the Agricultural Trade Development and Assistance Act of 1954, as Amended","1957","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10747","10747","10747","Designating the Secretary of State To Act for the United States in Certain Matters Pertaining to Japanese War Criminals","1957","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10748","10748","10748","Appointing the Honorable Edward I. P. Tatelman To Act as Special Judge of the United States District Court for the District of the Canal Zone in a Certain Case","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10750","10750","10750","Creating an Emergency Board To Investigate a Dispute Between the Eastern Air Lines, Inc., and Certain of its Employees","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10752","10752","10752","Designating the Secretary of the Interior To Execute Certain Powers and Functions Vested in the President by the Act of February 22, 1935, 49 Stat. 30, as Amended","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10753","10753","10753","Designation of Certain Officers of the Department of the Interior To Act as Secretary of the Interior","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10754","10754","10754","Amendment of Executive Order No. 10655, Relating to the Air Coordinating Committee","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10755","10755","10755","Transferring From the Department of the Navy to the Housing and Home Financing Agency, Subject to Reservation of Mineral Rights, Certain Land Located Withing Naval Petroleum Reserve No. 2","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10756","10756","10756","The Honorable Frederick M. Dearborn, Jr.","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10757","10757","10757","Creating an Emergency Board To Investigate a Dispute Between Eastern Air Lines, Inc., Trans World Airlines, Inc., United Air Lines, Inc., Northwest Airlines, Inc., Northeast Airlines, Inc., Capital Airlines, Inc., and National Airlines, Inc., and Certain of Their Employees","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10758","10758","10758","Establishing a Career Executive Program Within the Civil Service System","1958","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10759","10759","10759","Amendment of Executive Order No. 10530, Providing for the Performance of Certain Functions Vested in or Subject to Approval of the President","1958","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10761","10761","10761","Government Purchases of Crude Petroleum and Petroleum Products","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10764","10764","10764","Suspension of the Eight-Hour Law as to Laborers and Mechanics Employed by the Civil Aeronautics Administration on Public Work Essential to the National Defense","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Education/Workforce","NA","NA",34
"10765","10765","10765","Regulations Governing the Award of Life-Saving Medals Under the Medals of Honor Act","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10766","10766","10766","Delegating to the Director of the Bureau of the Budget the Authority of the President To Approve Regulations Relating to the Rental of Substandard Housing for Members of the Uniformed Services","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Health/Society","NA","NA",34
"10767","10767","10767","Further Extension of the Existence of the Quetico-Superior Committee","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10768","10768","10768","Termination of the Airspace Reservation Established by Executive Order No. 7138 Over a Portion of the Aleutian Islands, Alaska","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10769","10769","10769","Designating the International Hydrographic Bureau as a Public International Organization Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10770","10770","10770","Creating an Emergency Board To Investigate a Dispute Between American Airlines, Incorporated, and Certain of its Employees Represented by the Air Line Pilots Association, International","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10771","10771","10771","Amendment of Executive Order No. 10534, Relating to the Supervision and Direction of the Saint Lawrence Seaway Development Corporation","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10772","10772","10772","Amendment of Executive Order No. 10673 Relating to the Fitness of American Youth","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10773","10773","10773","Delegating and Transferring Certain Functions and Affairs to the Office of Defense and Civilian Mobilization","1958","34-Eisenhower","R",36,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10776","10776","10776","Delegating to the Secretary of Defense Certain Authority of the President Relating to the Modification of Standards and Requirements With Respect to the Induction of Persons Into the Armed, and For Other Purposes","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10777","10777","10777","Amending Executive Order No. 10758 To Increase the Membership of the Career Executive Board","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10778","10778","10778","Authorizing the Appointment of William K. Harris to a Competitive Position Without Compliance With the Civil Service Act and Rules","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10779","10779","10779","Directing Federal Agencies To Cooperate With State and Local Authorities in Preventing Pollution of the Atmosphere","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10781","10781","10781","Suspension of Certain Provisions of Section 5764(a), Title 10, United States Code, Which Relate to Establishment of Zones for Promotion of Male Officers of the Navy","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10782","10782","10782","Amending Executive Order No. 10773 of July 1, 1958, Relating to Civil and Defense Mobilization","1958","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10784","10784","10784","Specification of Laws From Which Functions Authorized by Mutual Security Act of 1954, as Amended, Shall Be Exempt","1958","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10785","10785","10785","Change in the Membership of the President's Council on Youth Fitness","1958","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10786","10786","10786","Transferring Functions of the Airways Modernization Board to the Administrator of the Federal Aviation Agency","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10787","10787","10787","Transferring Jurisdiction Over Certain Lands From the Department of Agriculture to the Department of the Interior, for Use, Administration, or Exchange Under the Taylor Grazing Act and Other Statutes","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10788","10788","10788","Suspension of Compliance With Certain Statutory Provisions Relating to Employment in Canal Zone","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10790","10790","10790","Amendment of Executive Order No. 10530, Providing for the Performance of Certain Functions Vested in or Subject to the Approval of the President","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10791","10791","10791","Designating Certain Officers To Act as Secretary of State","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10792","10792","10792","Excusing Federal Employees From Duty All Day on December 26, 1958","1958","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10794","10794","10794","Establishing the Canal Zone Merit System and Prescribing Regulations Relating to Conditions of Employment in the Canal Zone","1958","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10795","10795","10795","Designating the Intergovernmental Maritime Consultative Organization as a Public International Organization Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","1958","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10796","10796","10796","Amendment of Executive Order No. 10655 Relating to the Air Coordinating Committee","1958","34-Eisenhower","R",5,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10797","10797","10797","Delegating to the Director of the Bureau of the Budget Certain Authority Vested in the President by the Federal Aviation Act of 1958","1958","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10798","10798","10798","Flag of the United States","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10800","10800","10800","Implementing the Government Employees Training Act","1959","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10801","10801","10801","Amendment of Executive Order No. 10703, Authorizing the Inspection of Certain Tax Returns","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10803","10803","10803","Providing for the Terms of Office of the Members of the International Development Advisory Board","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10805","10805","10805","Designating the Central Intelligence Agency as Excepted From Certain Provisions of the Government Employees Training Act","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10806","10806","10806","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Senate Committee on Government Operations","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10808","10808","10808","Inspection of Income, Excess-Profits, Declared-Value Excess-Profits, Capital-Stock, Estate, and Gift Tax Returns by the Senate Committee on the Judiciary","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10810","10810","10810","Regulations Governing the Allowance of Travel Expenses of Claimants and Beneficiaries of the Veterans' Administration and Their Attendants","1959","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10811","10811","10811","Creating an Emergency Board To Investigate a Dispute Between Pan American World Airways, Inc., and Certain of its Employees","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10812","10812","10812","Establishing a Flag for the United States Navy","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10813","10813","10813","Including Certain Lands in the Chattahoochee National Forest and the Nantahala National Forest","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10814","10814","10814","Inspection of Statistical Transcript Cards and Corporation and Individual Income Tax Returns by the Securities and Exchange Commission","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10815","10815","10815","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Committee on Un-American Activities, House of Representatives","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10817","10817","10817","The Honorable Donald A. Quarles","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10818","10818","10818","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Committee on Government Operations, House of Representatives","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10821","10821","10821","Amendment of Executive Order No. 10168 of October 11, 1950, Prescribing Regulations Relating to the Right of Enlisted Members of the Uniformed Services to Additional Pay for Sea and Foreign Duty","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10822","10822","10822","Further Providing for the Administration of Foreign-Aid Functions","1959","34-Eisenhower","R",8,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10823","10823","10823","Coat of Arms, Seal, and Flag of the President of the United States","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10825","10825","10825","Excusing Federal Employees From Duty All Day on July 3, 1959","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10826","10826","10826","Authorizing the Civil Service Commission To Confer Benefits in Certain Cases","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10828","10828","10828","Designating the Airport Being Constructed in the Counties of Fairfax and Loudoun in the State of Virginia as the Dulles International Airport","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10829","10829","10829","Fleet Admiral William D. Leahy","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10830","10830","10830","Establishing a Seal for the President's Council on Youth Fitness","1959","34-Eisenhower","R",6,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10832","10832","10832","Revocation of Executive Order No. 9887, Designating Certain Public International Organizations Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10834","10834","10834","The Flag of the United States","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10835","10835","10835","Delegating to the Chairman of the Civil Service Commission the Authority of the President To Make Certain Determinations Relating to the Payment of Presidential Awards","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10836","10836","10836","Amendment of Executive Order No. 10530, Providing for the Performance of Certain Functions Vested in or Subject to the Approval of the President","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10837","10837","10837","Amending the Selective Service Regulations","1959","34-Eisenhower","R",10,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10838","10838","10838","Further Amendment of Executive Order 10700, as Amended, Providing for the Operations Coordinating Board","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10839","10839","10839","Designating Certain Officers To Act as Secretary of State","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10842","10842","10842","Creating a Board of Inquiry To Report on Certain Labor Disputes Affecting the Maritime Industry of the United States","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10843","10843","10843","Creating a Board of Inquiry To Report on a Labor Dispute Affecting the Steel Industry of the United States","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Education/Workforce","NA","NA",34
"10844","10844","10844","Enlarging the Wasatch National Forest--Utah","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10845","10845","10845","Further Specification of Laws From Which Functions Authorized by the Mutual Security Act of 1954, as Amended, Shall Be Exempt","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10846","10846","10846","Inspection of Income, Excess-Profits, Estate, and Gift Tax Returns by the Senate Committee on Agriculture and Forestry","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10847","10847","10847","Establishing the Committee for Rural Development Program","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Health/Society","NA","NA",34
"10848","10848","10848","Amendment of Executive Order No. 10843, Creating a Board of Inquiry to Report on a Labor Dispute Affecting the Steel Industry of the United States","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Education/Workforce","NA","NA",34
"10850","10850","10850","Modifying the Exterior Boundaries of Certain National Forests in Alabama, Florida, Louisiana, Mississippi, North Carolina, Oklahoma, and South Carolina","1959","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10851","10851","10851","Enlarging the Chattahoochee, Kisatchie, Holly Springs, and Ouachita National Forests","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10852","10852","10852","Amendment of Executive Order No. 10530, Providing for the Performance of Certain Functions Vested in or Subject to the Approval of the President","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10853","10853","10853","Delegating the Authority of the President With Respect to Various Allowances to Certain Government Personnel on Foreign Duty","1959","34-Eisenhower","R",5,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10854","10854","10854","Extension of the Application of the Federal Aviation Act of 1958","1959","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10855","10855","10855","Inspection of Income Tax Returns by the Senate Committee on the Judiciary","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10856","10856","10856","Excusing Federal Employees From Duty One-Half Day on December 24, 1959","1959","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10857","10857","10857","Determining the Termination of Certain Federal Functions in Alaska and Delegating to the Secretary of the Interior the Authority of the President To Transfer to Alaska Property Owned or Held by the United States in Connection With Such Functions","1959","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10859","10859","10859","Revocation of Executive Order 10758 Establishing a Career Executive Program Within the Civil Service System, and Executive Order 10777, Amending Executive Order 10758","1960","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10860","10860","10860","Coat of Arms, Seal, and Flag of the President of the United States","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10863","10863","10863","Authorizing the Attorney General To Seize Arms and Munitions of War, and Other Articles, Pursuant to Section 1 of Title VI of the Act of June 15, 1917, as Amended","1960","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10864","10864","10864","Designating the Pan American Health Organization as a Public International Organization Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10866","10866","10866","Designating the Southeast Asia Treaty Organization as a Public International Organization Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10867","10867","10867","Readiness of the United States District Court for the District of Alaska To Assume the Functions Imposed Upon It","1960","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Health/Society","NA","NA",34
"10868","10868","10868","Creating an Emergency Board To Investigate a Dispute Between the New York Central System and Certain of Its Employees","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10869","10869","10869","Amendment of Civil Service Rule II, as Prescribed by Executive Order No. 10577 of November 22, 1954","1960","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10871","10871","10871","Inspection of Income, Excess-Profits, Estate, and Gift Tax returns by the House Committee on Public Works","1960","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10872","10872","10872","Creating an Emergency Board To Investigate a Dispute Between Pan American World Airways, Inc., and Certain of Its Employees","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10873","10873","10873","Designating the Inter-American Development Bank as a Public International Organization Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10874","10874","10874","Creating an Emergency Board To Investigate a Dispute Between the Long Island Railroad Company and Certain of Its Employees","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10875","10875","10875","Creating an Emergency Board To Investigate Disputes Between the Akron & Barberton Railroad and Other Carriers, and Certain of Their Employees","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10876","10876","10876","Amendment of Executive Order 10855, Authorizing the Inspection of Certain Tax Returns","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10877","10877","10877","Creating an Emergency Board To Investigate a Dispute Between the Pennsylvania Railroad Company and Certain of Its Employees","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10878","10878","10878","Creating an Emergency Board To Investigate a Dispute Between the Chicago, Rock Island and Pacific Railroad Company and Other Carriers Represented by the Western Carriers' Conference Committee and Certain of Their Employees","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10879","10879","10879","Establishing the White House Service Certificate and the White House Service Badge","1960","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10880","10880","10880","Permitting Certain Employees To Be Given Career or Career Conditional Appointments","1960","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10881","10881","10881","Amendment of EO 10810, Prescribing Regulations Governing the Allowance of Travel Expenses of Claimants and Beneficiaries of the Veterans' Administration and Their Attendants","1960","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10882","10882","10882","Further Amendment of Executive Order No. 10289, Relating to the Performance of Certain Functions Affecting the Department of the Treasury","1960","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10883","10883","10883","Termination of the Air Coordinating Committee","1960","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10884","10884","10884","Amendment of Executive Order 10560, Providing for the Administration of the Agricultural Trade Development and Assistance Act of 1954, as Amended","1960","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10885","10885","10885","Sale of Vessels of the Navy","1960","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10886","10886","10886","Suspension of Certain Provisions of Section 5231(b) of Title 10 of the United States Code Which Relate to the Number of Officers Serving in the Grades of Admiral and Vice Admiral in the Navy","1960","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10889","10889","10889","Amendment of Executive Order 10530 Providing for the Performance of Certain Functions Vested in or Subject to the Approval of the President","1960","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10890","10890","10890","Including Certain Lands in the Dixie National Forest and Transferring Certain Lands From the Department of Agriculture to the Department of the Interior","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",34
"10893","10893","10893","Administration of Mutual Security and Related Functions","1960","34-Eisenhower","R",14,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10894","10894","10894","Establishing the President's Committee on Migratory Labor","1960","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Education/Workforce","NA","NA",34
"10895","10895","10895","Extension of the Provisions for Rotation of Civilian Employees of the Defense Establishment Assigned to Duty Outside the United States","1960","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10896","10896","10896","Amendment of Executive Order No. 6260 of August 28, 1933","1960","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10897","10897","10897","Authorizing the Secretary of State To Prescribe Rules and Regulations Relating to the Foreign Service Retirement and Disability System","1960","34-Eisenhower","R",2,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10902","10902","10902","Providing for the Issuance of Emergency Preparedness Orders by the Director of the Office of Civil and Defense Mobilization","1961","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10903","10903","10903","Delegating Authority of the President With Respect to Regulations Relating to Certain Allowances and Benefits to Government Personnel on Overseas Duty","1961","34-Eisenhower","R",22,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10904","10904","10904","Creating an Emergency Board To Investigate a Dispute Between Certain Carriers Represented by the New York Harbor Carriers' Conference Committee and Certain of Their Employees","1961","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10905","10905","10905","Amendment of Executive Order 6260 of August 28, 1933, as Amended","1961","34-Eisenhower","R",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",34
"10906","10906","10906","Inspection by Certain Classes of Persons and State and Federal Government Establishments of Returns Made in Respect of Certain Taxes Imposed by the Internal Revenue Code of 1954","1961","34-Eisenhower","R",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10907","10907","10907","Inspection by Renegotiation Board of Income Tax Returns Made Under the Internal Revenue Code of 1954","1961","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10908","10908","10908","Inspection by Federal Trade Commission of Income Tax Returns of Corporations Made Under the Internal Revenue Code of 1954","1961","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10911","10911","10911","Inspection by Department of Commerce of Income Tax Returns Made Under the Internal Revenue Code of 1954","1961","34-Eisenhower","R",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",34
"10912","10912","10912","Amending Executive Order 10716 of June 17, 1957","1961","34-Eisenhower","R",4,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",34
"10914","10914","10914","Providing for an Expanded Program of Food Distribution to Needy Families","1961","35-Kennedy","D",0,FALSE,0,0,FALSE,"Health/Society","NA","NA",35
"10915","10915","10915","Amending Prior Executive Orders to Provide for the Responsibilities of the Director of the Food-for-Peace Program","1961","35-Kennedy","D",3,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",35
"10916","10916","10916","Inspection of Income, Estate, and Gift Tax Returns by the Senate Committee on Government Operations","1961","35-Kennedy","D",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",35
